Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation,Counties
2021,NE,Nebraska,Boone,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,37.2,,,33.0,41.4,5386,31011,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,POINT (-98.0704764 41.7039345),2191
2020,NE,Nebraska,Arthur,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,69.3,,,66.1,72.5,439,31005,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-101.6959166 41.5719297),446
2020,NE,Nebraska,Red Willow,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,42.9,,,35.1,50.4,10623,31145,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-100.4685764 40.1694196),2311
2020,NE,Nebraska,Cass,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,8.9,,,5.5,13.1,27017,31025,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-96.1406086 40.9098778),2197
2021,NE,Nebraska,Boyd,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Age-adjusted prevalence,4,,,3.4,4.7,1789,31015,DISABLT,VISION,AgeAdjPrv,Vision Disability,POINT (-98.7730221 42.8944477),2193
2021,NE,Nebraska,Saunders,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Age-adjusted prevalence,3.2,,,2.6,3.7,22787,31155,DISABLT,VISION,AgeAdjPrv,Vision Disability,POINT (-96.6420968 41.2233882),2348
2021,NE,Nebraska,Cass,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.6,,,33.8,45.6,27017,31025,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-96.1406086 40.9098778),2197
2021,NE,Nebraska,Custer,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Age-adjusted prevalence,3.2,,,2.7,3.8,10460,31041,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,POINT (-99.7268662 41.3938927),2243
2021,NE,Nebraska,Boone,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Age-adjusted prevalence,2.9,,,2.5,3.3,5386,31011,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,POINT (-98.0704764 41.7039345),2191
2021,NE,Nebraska,Douglas,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Age-adjusted prevalence,6,,,5.3,6.8,585008,31055,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-96.1540664 41.2970908),2249
2021,NE,Nebraska,Saline,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,72.2,,,67.6,76.5,14192,31151,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-97.131755 40.5168024),472
2021,NE,Nebraska,Lancaster,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Age-adjusted prevalence,20.1,,,17.1,23.2,324514,31109,RISKBEH,LPA,AgeAdjPrv,Physical Inactivity,POINT (-96.6886584 40.7835474),462
2020,NE,Nebraska,Box Butte,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,43.7,,,34.8,51.8,10604,31013,PREVENT,COREM,CrdPrv,Core preventive services for older men,POINT (-103.0817795 42.2103804),2192
2021,NE,Nebraska,Garden,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Age-adjusted prevalence,2.7,,,2.4,3.0,1847,31069,HLTHOUT,KIDNEY,AgeAdjPrv,Chronic Kidney Disease,POINT (-102.3029845 41.6333638),456
2021,NE,Nebraska,Nance,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.6,,,7.7,9.6,3390,31125,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),POINT (-97.9914083 41.4023855),2304
2021,NE,Nebraska,Hall,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Age-adjusted prevalence,11.4,,,9.5,13.4,61979,31079,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-98.5026645 40.8660265),3156
2021,NE,Nebraska,Sherman,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Age-adjusted prevalence,11,,,9.1,13.1,2964,31163,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-98.9728492 41.2187425),474
2020,NE,Nebraska,Sioux,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,10.3,,,6.8,14.4,1143,31165,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-103.7321705 42.4706681),2351
2020,NE,Nebraska,Wheeler,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,35.2,,,27.9,43.4,795,31183,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women,POINT (-98.5208533 41.9225747),478
2021,NE,Nebraska,Sarpy,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,7.2,,,5.7,9.0,193418,31153,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-96.1091254 41.1150635),2347
2021,NE,Nebraska,Sioux,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,9,,,6.9,11.3,1143,31165,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-103.7321705 42.4706681),2351
2021,NE,Nebraska,Gage,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,9.2,,,6.9,11.9,21616,31067,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-96.6834528 40.2552337),2253
2020,NE,Nebraska,Brown,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,25.6,,,24.2,27.2,2908,31017,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-99.9239198 42.3595618),448
2021,NE,Nebraska,Merrick,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,17.1,,,13.7,20.9,7665,31121,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-98.0310573 41.1697896),466
2021,NE,Nebraska,Otoe,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,71.1,,,66.6,75.3,15930,31131,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-96.1310274 40.6379916),2306
2020,NE,Nebraska,Custer,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,70.7,,,66.3,75.0,10460,31041,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-99.7268662 41.3938927),2243
2021,NE,Nebraska,Morrill,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,6.6,,,5.6,7.7,4574,31123,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,POINT (-102.9905936 41.7322039),467
2020,NE,Nebraska,Washington,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,7.4,,,4.7,10.9,20969,31177,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-96.2245771 41.5339726),2355
2020,NE,Nebraska,Burt,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,80.5,,,77.5,83.3,6709,31021,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,POINT (-96.3377462 41.8541794),2195
2021,NE,Nebraska,Colfax,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,78.7,,,75.5,81.8,10498,31037,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-97.0889449 41.57496),451
2021,NE,Nebraska,Cheyenne,BRFSS,Disability,Any disability among adults aged >=18 years,%,Age-adjusted prevalence,26.7,,,22.8,31.1,9529,31033,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-103.0119289 41.2142358),2242
2021,NE,Nebraska,Cherry,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,2.8,,,2.5,3.1,5458,31031,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-101.0476532 42.571323),2241
2021,NE,Nebraska,Gosper,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Age-adjusted prevalence,9.5,,,7.9,11.4,1824,31073,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-99.8232058 40.5090947),457
2021,NE,Nebraska,Kearney,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,22.2,,,18.9,25.7,6674,31099,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-98.9476019 40.5091198),2298
2021,NE,Nebraska,Thomas,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Age-adjusted prevalence,11.9,,,9.8,14.3,673,31171,HLTHSTAT,GHLTH,AgeAdjPrv,General Health,POINT (-100.5247028 41.8557296),476
2020,NE,Nebraska,Sheridan,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,64.9,,,60.1,69.3,5095,31161,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-102.3682795 42.5122888),2350
2020,NE,Nebraska,Pawnee,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,67,,,63.5,70.2,2548,31133,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-96.2452136 40.1377971),2307
2021,NE,Nebraska,Banner,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,26,,,21.8,30.7,692,31007,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-103.7262626 41.5397495),2190
2020,NE,Nebraska,Loup,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,66.5,,,61.9,71.2,604,31115,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-99.5098521 41.9031834),464
2021,NE,Nebraska,Cherry,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,15.5,,,13.0,18.0,5458,31031,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-101.0476532 42.571323),2241
2021,NE,Nebraska,Nemaha,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,8.5,,,7.4,9.6,7064,31127,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-95.8527214 40.3873891),2305
2021,NE,Nebraska,Lincoln,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,8.6,,,6.9,10.9,34133,31111,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-100.7444808 41.0503221),463
2021,NE,Nebraska,Thurston,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.1,,,12.2,16.1,6620,31173,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-96.5339428 42.1540613),2353
2021,NE,Nebraska,Kimball,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9,,,7.8,10.2,3412,31105,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-103.7031528 41.1992736),2301
2021,NE,Nebraska,Webster,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11.9,,,10.1,14.0,3411,31181,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-98.4985897 40.1806461),2356
2021,NE,Nebraska,Perkins,BRFSS,Disability,Any disability among adults aged >=18 years,%,Age-adjusted prevalence,25.3,,,21.4,29.3,2832,31135,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-101.6274676 40.8576462),469
2021,NE,Nebraska,Phelps,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41,,,34.3,48.0,8937,31137,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-99.4065568 40.5163647),2308
2021,NE,Nebraska,McPherson,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,11.3,,,9.5,13.3,379,31117,HLTHSTAT,PHLTH,CrdPrv,Physical Health,POINT (-101.1208507 41.6484137),465
2020,NE,Nebraska,Furnas,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,79,,,76.0,81.8,4604,31065,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,POINT (-99.9096631 40.191865),2252
2021,NE,Nebraska,Clay,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,7.1,,,5.8,8.6,6078,31035,HLTHOUT,COPD,CrdPrv,COPD,POINT (-98.0508585 40.5236693),450
2020,NE,Nebraska,Cuming,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,81.7,,,79.0,84.0,8984,31039,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-96.7885168 41.9158651),452
2021,NE,Nebraska,Thayer,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,10.3,,,8.6,12.1,4913,31169,DISABLT,COGNITION,CrdPrv,Cognitive Disability,POINT (-97.5962626 40.1738446),2352
2021,NE,Nebraska,Valley,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Age-adjusted prevalence,8.7,,,7.6,9.9,4066,31175,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-98.9834841 41.5640938),2354
2020,NE,Nebraska,Polk,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,10.7,,,6.9,15.2,5174,31143,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-97.5706627 41.1879253),2310
2021,NE,Nebraska,Sarpy,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,82.2,,,79.5,84.6,193418,31153,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-96.1091254 41.1150635),2347
2021,NE,Nebraska,Burt,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,14.8,,,12.2,17.7,6709,31021,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-96.3377462 41.8541794),2195
2021,NE,Nebraska,Arthur,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Age-adjusted prevalence,4.1,,,3.5,4.9,439,31005,DISABLT,VISION,AgeAdjPrv,Vision Disability,POINT (-101.6959166 41.5719297),446
2020,NE,Nebraska,Thayer,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,10.9,,,7.0,15.3,4913,31169,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-97.5962626 40.1738446),2352
2021,NE,Nebraska,Merrick,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,8.8,,,7.4,10.3,7665,31121,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-98.0310573 41.1697896),466
2021,NE,Nebraska,Hayes,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Age-adjusted prevalence,2.7,,,2.4,3.0,843,31085,HLTHOUT,KIDNEY,AgeAdjPrv,Chronic Kidney Disease,POINT (-101.0479627 40.5372337),458
2021,NE,Nebraska,Otoe,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.4,,,11.5,15.4,15930,31131,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-96.1310274 40.6379916),2306
2021,NE,Nebraska,Perkins,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Age-adjusted prevalence,8.8,,,7.7,10.0,2832,31135,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-101.6274676 40.8576462),469
2021,NE,Nebraska,Merrick,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,10.9,,,9.3,12.8,7665,31121,HLTHSTAT,PHLTH,CrdPrv,Physical Health,POINT (-98.0310573 41.1697896),466
2021,NE,Nebraska,Holt,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Age-adjusted prevalence,5.7,,,4.7,6.9,10049,31089,HLTHOUT,COPD,AgeAdjPrv,COPD,POINT (-98.7847662 42.4592867),2296
2021,NE,Nebraska,Cuming,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,8.4,,,7.1,9.8,8984,31039,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-96.7885168 41.9158651),452
2021,NE,Nebraska,Frontier,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,29.2,,,25.0,33.6,2555,31063,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-100.4066834 40.5309469),455
2021,NE,Nebraska,Arthur,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Age-adjusted prevalence,17.8,,,14.6,21.6,439,31005,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-101.6959166 41.5719297),446
2021,NE,Nebraska,Logan,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,69.4,,,63.6,74.7,687,31113,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-100.4436647 41.5421555),2303
2021,NE,Nebraska,Phelps,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,9.2,,,7.8,10.9,8937,31137,HLTHSTAT,PHLTH,AgeAdjPrv,Physical Health,POINT (-99.4065568 40.5163647),2308
2021,NE,Nebraska,Nance,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12,,,10.2,13.9,3390,31125,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-97.9914083 41.4023855),2304
2021,NE,Nebraska,Hitchcock,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,6.9,,,5.8,8.0,2586,31087,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,POINT (-101.044217 40.1768964),2295
2021,NE,Nebraska,Custer,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,4.6,,,3.8,5.5,10460,31041,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-99.7268662 41.3938927),2243
2021,NE,Nebraska,Platte,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.7,,,30.8,40.9,34241,31141,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-97.5134673 41.5768655),2309
2021,NE,Nebraska,Cheyenne,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Age-adjusted prevalence,11.2,,,9.5,13.3,9529,31033,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-103.0119289 41.2142358),2242
2020,NE,Nebraska,Colfax,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,80.7,,,78.5,83.0,10498,31037,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-97.0889449 41.57496),451
2021,NE,Nebraska,Madison,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Age-adjusted prevalence,10.9,,,9.2,12.8,35337,31119,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-97.6068564 41.9099293),3142
2021,NE,Nebraska,Lancaster,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.1,,,5.6,6.7,324514,31109,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),POINT (-96.6886584 40.7835474),462
2021,NE,Nebraska,Fillmore,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,15,,,12.0,18.5,5546,31059,RISKBEH,CSMOKING,CrdPrv,Current Smoking,POINT (-97.5967053 40.5250399),2250
2021,NE,Nebraska,Brown,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,15.5,,,12.9,18.6,2908,31017,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-99.9239198 42.3595618),448
2021,NE,Nebraska,Fillmore,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,6.8,,,5.5,8.1,5546,31059,HLTHOUT,COPD,CrdPrv,COPD,POINT (-97.5967053 40.5250399),2250
2020,NE,Nebraska,Pawnee,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,58.5,,,53.9,62.8,2548,31133,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-96.2452136 40.1377971),2307
2021,NE,Nebraska,Burt,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,18.7,,,15.5,21.9,6709,31021,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-96.3377462 41.8541794),2195
2021,NE,Nebraska,Richardson,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Age-adjusted prevalence,7.2,,,6.3,8.1,7759,31147,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-95.7186026 40.1237427),2396
2021,NE,Nebraska,Nuckolls,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,37.9,,,31.2,44.5,4060,31129,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-98.0468422 40.1764918),468
2020,NE,Nebraska,Perkins,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,8.9,,,5.3,13.6,2832,31135,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-101.6274676 40.8576462),469
2021,NE,Nebraska,Box Butte,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,14.6,,,12.6,16.5,10604,31013,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-103.0817795 42.2103804),2192
2020,NE,Nebraska,Gage,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Age-adjusted prevalence,65.2,,,61.9,68.8,21616,31067,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-96.6834528 40.2552337),2253
2021,NE,Nebraska,Clay,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,17,,,14.0,20.2,6078,31035,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-98.0508585 40.5236693),450
2021,NE,Nebraska,Greeley,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Age-adjusted prevalence,5.3,,,4.6,6.1,2169,31077,HLTHOUT,CHD,AgeAdjPrv,Coronary Heart Disease,POINT (-98.5305655 41.5675715),2256
2020,NE,Nebraska,Sherman,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,63.7,,,59.5,67.6,2964,31163,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-98.9728492 41.2187425),474
2021,NE,Nebraska,Cherry,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,28,,,23.2,32.8,5458,31031,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-101.0476532 42.571323),2241
2021,NE,Nebraska,Red Willow,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,81.9,,,78.8,84.6,10623,31145,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-100.4685764 40.1694196),2311
